10.31.15.250,ls /home/QAUV/Desktop/Regression_BatchFiles/
10.31.15.251,ls /home/QAUV/Desktop/Regression_BatchFiles/
10.31.15.252,ls /home/QAUV/Desktop/Regression_BatchFiles/
10.31.15.253,ls /home/QAUV/Desktop/Regression_BatchFiles/
10.31.15.37,ls /home/QAUV/Desktop/Regression_BatchFiles/
10.31.15.39,ls /home/QAUV/Desktop/Regression_BatchFiles/
